forum_uid,Opinion(1/0),Question(1/0),Answer(1/0),Sentiment(1-7),Urgency(1-7),CourseType,course_display_name,post_type,up_count,reads,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,confusion
7633,0,1,0,4,6,Humanities,StatLearning,Comment,0,243,31,54.54,50,20.84,25.77,15.5,16.13,90.32,58.06,12.9,6.45,0,0,6.45,0,0,6.45,6.45,16.13,9.68,6.45,9.68,3.23,19.35,6.45,3.23,6.45,3.23,9.68,0,0,0,0,0,0,6.45,0,0,0,0,29.03,3.23,3.23,9.68,12.9,0,9.68,0,0,0,0,0,0,0,0,0,3.23,0,0,3.23,0,0,3.23,9.68,3.23,12.9,3.23,6.45,3.23,0,0,0,0,0,0,0,0,0,0,0,0,16.13,0,0,0,0,6.45,0,0,0,3.23,6.45,0,1
7633,0,0,1,4,2.5,Humanities,StatLearning,Comment,4,1024,129,65.15,65.1,54.68,25.77,21.5,9.3,89.92,55.81,13.18,8.53,0.78,0,6.98,0.78,0,4.65,9.3,13.95,8.53,3.88,10.85,2.33,17.05,9.3,7.75,0,5.43,0.78,3.1,1.55,1.55,0,0,1.55,7.75,0,0,0,0.78,26.36,4.65,1.55,4.65,10.08,2.33,7.75,0,0,0,0,0,0,0,0,0,8.53,0,0.78,4.65,4.65,0,3.88,8.53,1.55,13.95,0,7.75,6.2,2.33,0,0,2.33,0,1.55,0,0,0,0,0,0,27.13,6.98,3.88,0.78,0,0,0,0.78,3.1,3.88,0.78,6.98,1
7633,1,0,1,4,2.5,Humanities,StatLearning,Comment,1,529,88,84.37,58.97,68.33,94.75,44,26.14,93.18,57.95,13.64,4.55,0,1.14,3.41,0,0,9.09,11.36,17.05,5.68,6.82,9.09,0,11.36,4.55,2.27,2.27,2.27,3.41,4.55,4.55,0,0,0,0,4.55,0,0,0,0,25,4.55,2.27,3.41,11.36,3.41,6.82,3.41,3.41,0,0,0,0,0,0,0,5.68,1.14,2.27,0,3.41,0,3.41,6.82,0,15.91,1.14,12.5,2.27,2.27,1.14,0,0,0,0,0,0,0,0,0,0,22.73,3.41,5.68,1.14,0,0,0,0,0,2.27,2.27,7.95,0
7633,0,0,1,4,1,Humanities,StatLearning,Comment,5,341,34,51.03,18.88,2.14,79.41,34,11.76,85.29,52.94,14.71,11.76,5.88,0,5.88,0,0,2.94,5.88,14.71,11.76,0,8.82,5.88,20.59,5.88,2.94,0,0,2.94,2.94,2.94,0,0,0,0,5.88,0,0,0,0,11.76,0,0,5.88,2.94,0,8.82,2.94,2.94,0,0,0,0,0,0,0,8.82,0,2.94,0,5.88,0,0,23.53,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,29.41,5.88,5.88,2.94,0,0,0,2.94,0,8.82,2.94,0,1
7633,0,0,0,4,2.5,Humanities,StatLearning,Comment,0,400,64,68.86,37.72,74.76,95.46,32,28.12,84.38,48.44,10.94,0,0,0,0,0,0,10.94,7.81,12.5,14.06,3.12,3.12,3.12,21.88,10.94,3.12,3.12,1.56,1.56,4.69,4.69,0,0,0,0,6.25,0,0,0,0,29.69,14.06,1.56,3.12,3.12,6.25,6.25,0,0,0,0,0,0,0,0,0,4.69,0,1.56,3.12,1.56,0,0,17.19,1.56,7.81,0,6.25,1.56,0,0,0,0,0,0,0,0,0,0,0,0,20.31,6.25,3.12,0,0,0,0,0,0,4.69,3.12,3.12,1
7633,0,0,1,4,2,Humanities,StatLearning,Comment,0,360,70,78.3,92.33,1.94,25.77,35,17.14,88.57,60,17.14,7.14,1.43,0,2.86,0,2.86,10,15.71,10,5.71,7.14,5.71,0,10,0,1.43,5.71,0,1.43,0,0,0,0,0,0,14.29,0,0,0,0,10,1.43,1.43,2.86,4.29,2.86,1.43,2.86,1.43,1.43,0,0,0,0,0,0,5.71,1.43,0,1.43,4.29,0,4.29,4.29,0,7.14,1.43,4.29,1.43,5.71,0,0,5.71,0,0,2.86,0,0,1.43,1.43,0,25.71,7.14,4.29,0,0,0,0,0,2.86,0,5.71,5.71,1
7633,0,0,0,3,4,Humanities,StatLearning,Comment,2,356,306,83.72,50,51.61,50.14,27.82,20.59,83.66,53.92,11.11,4.25,0.65,0,2.61,0,0.98,6.86,11.44,14.38,7.19,5.88,6.21,2.61,14.05,4.58,2.94,2.61,2.61,4.25,3.27,2.29,0.98,0,0,0.33,6.21,0.33,0,0,0,15.69,2.61,1.31,2.29,3.27,2.29,5.56,4.9,2.94,1.96,0,0,0,0,0,0,5.23,0,1.63,2.61,1.31,0.33,3.59,9.15,0.98,14.71,0.65,10.78,3.27,2.94,1.63,0,0,0,0,0.98,0,0.33,0,0.33,0.33,30.07,5.88,3.92,1.31,0,0.33,0,2.94,2.61,3.27,1.31,8.5,0
7633,0,0,1,4,2.5,Humanities,StatLearning,Comment,1,442,72,78.88,55.52,3.01,8.95,24,30.56,65.28,47.22,5.56,1.39,0,1.39,0,0,0,4.17,8.33,12.5,11.11,5.56,6.94,1.39,12.5,2.78,1.39,0,1.39,2.78,1.39,0,1.39,0,1.39,0,2.78,0,0,0,0,13.89,2.78,4.17,0,4.17,1.39,1.39,0,0,0,0,0,0,0,0,0,2.78,1.39,0,1.39,0,0,0,12.5,0,5.56,1.39,2.78,1.39,4.17,0,0,0,0,0,0,0,0,0,0,0,100,11.11,8.33,1.39,0,0,0,2.78,16.67,1.39,9.72,48.61,0
7633,0,0,1,4,4,Humanities,StatLearning,Comment,4,773,54,41.19,42.65,69.58,60.88,27,14.81,81.48,61.11,18.52,11.11,5.56,0,5.56,0,0,7.41,11.11,11.11,9.26,1.85,11.11,5.56,18.52,1.85,1.85,1.85,3.7,0,1.85,1.85,0,0,0,0,11.11,0,0,0,0,22.22,5.56,3.7,1.85,3.7,5.56,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,11.11,0,7.41,1.85,1.85,3.7,0,0,0,0,0,0,0,0,0,0,0,0,33.33,5.56,5.56,0,0,1.85,0,0,3.7,3.7,3.7,9.26,0
7633,0,0,1,4,2.5,Humanities,StatLearning,Comment,0,520,78,40.38,81.53,8.65,49.64,19.5,20.51,76.92,58.97,15.38,10.26,0,0,10.26,0,0,5.13,3.85,15.38,12.82,2.56,7.69,5.13,15.38,1.28,1.28,2.56,2.56,1.28,1.28,1.28,0,0,0,0,12.82,0,0,0,0,26.92,3.85,2.56,5.13,6.41,3.85,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,1.28,5.13,0,3.85,1.28,0,0,0,0,0,0,1.28,0,1.28,0,0,0,50,14.1,5.13,0,0,0,0,0,5.13,2.56,5.13,17.95,0
7633,0,0,1,4,2.5,Humanities,StatLearning,Comment,0,136,78,88.9,73.93,38.39,89.84,39,21.79,75.64,47.44,12.82,5.13,0,1.28,3.85,0,0,7.69,8.97,15.38,7.69,3.85,2.56,1.28,15.38,5.13,0,2.56,1.28,0,3.85,3.85,0,0,0,0,7.69,0,0,0,0,11.54,1.28,3.85,0,1.28,0,5.13,2.56,2.56,0,0,0,0,0,0,0,2.56,1.28,1.28,0,0,0,1.28,12.82,0,12.82,1.28,10.26,1.28,1.28,0,0,1.28,0,0,2.56,0,1.28,1.28,1.28,0,69.23,15.38,8.97,0,0,0,0,0,5.13,5.13,5.13,29.49,0
7633,1,0,0,4,2.5,Humanities,StatLearning,CommentThread,9,497,110,92.37,60.76,6.31,42.25,55,21.82,48.18,19.09,1.82,1.82,0.91,0,0.91,0,0,0,3.64,6.36,2.73,5.45,0.91,0,4.55,1.82,0.91,0,15.45,0.91,2.73,1.82,0.91,0,0,0,3.64,0,0,0,0,5.45,0.91,0,0,2.73,0.91,0.91,7.27,5.45,1.82,0,3.64,3.64,0,0,0,0.91,0,0.91,0,0,0,2.73,2.73,2.73,9.09,0.91,6.36,1.82,0,0.91,0,0,0,0,3.64,0,3.64,0,0,0,95.45,7.27,14.55,1.82,0,0.91,0.91,4.55,7.27,0.91,31.82,25.45,1
7633,0,0,1,4,3,Humanities,StatLearning,Comment,0,522,240,39.75,83.11,25.68,14.3,48,14.17,77.08,54.58,14.17,6.67,0.83,0.42,5,0,0.42,7.5,5.83,12.08,10,7.5,9.17,1.67,19.17,2.92,1.67,2.92,0,1.25,0.83,0,0.83,0,0,0.42,10.83,0,0,0,0,17.08,2.92,3.33,2.5,5.42,0.83,4.17,1.25,0.42,0.83,0,0.83,0,0.83,0,0,1.25,0.42,0,0.42,0,0.42,4.17,12.92,0,11.67,0,8.75,2.92,0.42,0,0,0,0,0,2.08,0,2.08,0,0,0,59.17,7.08,7.5,1.25,0,0.42,0.83,2.08,6.67,2.5,4.17,26.67,0
7633,0,0,0,6,3.5,Humanities,StatLearning,Comment,8,404,121,50.83,8,98.34,72.22,40.33,19.01,87.6,55.37,17.36,9.09,9.09,0,0,0,0,8.26,7.44,13.22,9.09,8.26,4.13,2.48,18.18,4.13,3.31,1.65,0,4.13,4.13,3.31,0.83,0.83,0,0,2.48,0,0,0,0,14.88,2.48,0,1.65,4.13,3.31,4.96,1.65,1.65,0,0,1.65,1.65,0,0,0,4.96,0,0,1.65,3.31,0,13.22,4.96,0.83,19.01,1.65,10.74,6.61,4.13,0,0,0,0,0,0,0,0,0,0,0,15.7,2.48,4.13,0,0,0,1.65,0,1.65,4.13,0,1.65,0
7633,0,0,1,4,2,Humanities,StatLearning,Comment,3,278,35,93.26,50,99,25.77,11.67,17.14,88.57,45.71,11.43,5.71,0,0,0,0,5.71,5.71,8.57,14.29,5.71,0,2.86,2.86,11.43,2.86,0,0,2.86,8.57,0,0,0,0,0,0,8.57,0,0,0,0,17.14,2.86,0,0,5.71,2.86,5.71,0,0,0,0,2.86,2.86,0,0,0,5.71,0,2.86,2.86,0,0,2.86,8.57,0,37.14,0,17.14,20,0,0,0,0,0,0,0,0,0,0,0,0,20,8.57,2.86,2.86,0,0,0,2.86,0,0,2.86,0,1
7633,0,0,1,4,2.5,Humanities,StatLearning,Comment,1,610,151,64.12,76.68,59.99,37.49,30.2,19.87,78.15,51.66,12.58,7.95,2.65,1.99,3.31,0,0,4.64,7.28,14.57,9.27,7.28,6.62,1.99,17.22,4.64,2.65,0.66,5.96,2.65,0.66,0.66,0,0,0,0,8.61,0,0,0,0,16.56,5.3,5.3,1.99,5.3,0.66,1.99,0,0,0,0,0.66,0,0.66,0,0,4.64,1.99,0,1.99,0.66,0,0.66,11.26,1.99,14.57,1.32,9.27,3.97,0,0,0,0,0,0,0,0,0,0,0,0,26.49,4.64,7.95,0,0,0,0,0.66,1.32,2.65,1.32,7.95,0
7633,1,0,0,4.5,3.5,Humanities,StatLearning,Comment,2,86,34,74.42,18.88,66.34,98.87,11.33,26.47,82.35,41.18,11.76,8.82,8.82,0,0,0,0,2.94,2.94,11.76,5.88,8.82,0,0,17.65,2.94,2.94,0,2.94,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,17.65,8.82,0,5.88,0,2.94,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.94,0,2.94,0,2.94,11.76,2.94,2.94,5.88,2.94,0,0,0,0,0,2.94,0,2.94,0,0,0,20.59,14.71,0,0,0,0,2.94,0,0,0,0,2.94,1
1471,1,0,0,5.5,1.5,Education,MathLearning,Comment,0,13,33,80.14,72.77,51.41,99,16.5,18.18,93.94,57.58,12.12,9.09,3.03,0,3.03,0,3.03,3.03,9.09,18.18,12.12,6.06,6.06,0,21.21,12.12,6.06,3.03,0,3.03,12.12,12.12,0,0,0,0,6.06,0,0,0,0,18.18,6.06,6.06,3.03,3.03,3.03,0,6.06,3.03,0,3.03,0,0,0,0,0,9.09,0,0,3.03,6.06,0,0,12.12,9.09,15.15,6.06,3.03,6.06,3.03,0,0,0,0,0,0,0,0,0,0,0,12.12,6.06,0,0,0,0,0,0,0,0,6.06,0,0
1471,1,0,0,5.5,1.5,Education,MathLearning,Comment,0,16,12,99,79.76,23.51,99,12,16.67,91.67,50,8.33,8.33,0,0,0,0,8.33,0,16.67,25,0,0,0,0,8.33,8.33,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,0,8.33,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0
1471,1,0,0,3.5,3,Education,MathLearning,CommentThread,0,3,108,11.23,57.35,6.77,1,18,15.74,98.15,63.89,21.3,13.89,8.33,0.93,0,4.63,0,7.41,5.56,12.04,12.96,10.19,7.41,3.7,24.07,4.63,1.85,3.7,0,1.85,5.56,0.93,4.63,0.93,0,0,16.67,2.78,1.85,1.85,4.63,20.37,2.78,4.63,5.56,3.7,0.93,3.7,2.78,0.93,0,1.85,0.93,0.93,0,0,0,12.04,4.63,1.85,1.85,1.85,1.85,11.11,7.41,0,7.41,1.85,2.78,2.78,4.63,0.93,0.93,0,0,0,0,0,0,0,0,0,14.81,4.63,6.48,0,0,0,0.93,1.85,0,0.93,0,0,1
1471,1,0,0,3.5,2,Education,MathLearning,Comment,0,29,46,20.26,25.7,80.16,93.61,15.33,19.57,91.3,54.35,23.91,8.7,4.35,0,0,0,4.35,15.22,4.35,10.87,10.87,2.17,6.52,4.35,19.57,4.35,4.35,4.35,0,2.17,8.7,6.52,2.17,0,0,0,17.39,0,0,0,0,23.91,4.35,2.17,0,2.17,0,15.22,4.35,0,2.17,2.17,0,0,0,0,0,6.52,0,2.17,0,2.17,2.17,0,21.74,2.17,2.17,0,2.17,0,4.35,0,0,0,0,0,2.17,0,0,2.17,0,0,23.91,6.52,0,0,0,0,0,2.17,4.35,6.52,0,4.35,0
1471,1,0,0,4.5,2,Education,MathLearning,Comment,0,18,53,39.9,2.97,99,25.77,13.25,20.75,96.23,50.94,16.98,13.21,13.21,0,0,0,0,3.77,3.77,13.21,5.66,7.55,9.43,1.89,16.98,7.55,5.66,0,1.89,1.89,7.55,3.77,3.77,1.89,0,0,1.89,0,0,0,0,13.21,5.66,0,0,0,1.89,5.66,1.89,1.89,0,0,0,0,0,0,0,15.09,1.89,3.77,5.66,5.66,0,9.43,1.89,1.89,24.53,1.89,15.09,11.32,11.32,0,0,0,0,0,0,0,0,0,0,0,20.75,3.77,5.66,0,0,0,3.77,0,0,1.89,3.77,1.89,0
1471,1,0,0,5,1.5,Education,MathLearning,Comment,0,26,11,32.58,81.84,31.94,99,5.5,36.36,90.91,36.36,18.18,9.09,0,0,0,0,9.09,9.09,0,9.09,0,9.09,9.09,0,18.18,18.18,0,0,0,0,27.27,27.27,0,0,0,0,9.09,0,0,0,0,27.27,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,0,18.18,0,0,0,0,9.09,0,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,9.09,0,0,0,0,0,1
1471,1,0,0,4.5,3,Education,MathLearning,Comment,0,62,58,13.79,36.51,36.73,97.32,19.33,27.59,96.55,62.07,12.07,6.9,6.9,0,0,0,0,5.17,3.45,15.52,12.07,12.07,13.79,5.17,20.69,10.34,6.9,3.45,1.72,1.72,5.17,5.17,0,0,0,0,10.34,1.72,0,3.45,0,13.79,0,1.72,0,5.17,5.17,1.72,0,0,0,0,0,0,0,0,0,10.34,1.72,5.17,0,1.72,1.72,0,17.24,0,10.34,3.45,3.45,3.45,5.17,0,0,0,0,0,0,0,0,0,0,0,8.62,5.17,1.72,0,0,0,0,0,0,1.72,0,0,0
1471,1,0,0,4,1.5,Education,MathLearning,Comment,0,34,17,59.32,88.03,6.2,98.87,17,11.76,88.24,64.71,29.41,17.65,5.88,5.88,0,0,5.88,11.76,5.88,17.65,11.76,0,0,0,11.76,0,0,5.88,0,0,5.88,5.88,0,0,0,0,11.76,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,0,5.88,0,0,17.65,0,11.76,5.88,5.88,0,5.88,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,1
1471,1,0,1,4.5,2,Education,MathLearning,CommentThread,4,54,75,91.94,50,14.56,99,37.5,17.33,90.67,50.67,10.67,2.67,2.67,0,0,0,0,8,9.33,16,9.33,0,5.33,1.33,22.67,6.67,2.67,2.67,0,1.33,12,9.33,2.67,0,0,0,5.33,0,0,0,0,12,0,5.33,4,1.33,0,1.33,2.67,0,2.67,0,0,0,0,0,0,10.67,2.67,1.33,5.33,0,1.33,0,17.33,2.67,14.67,2.67,13.33,1.33,9.33,2.67,0,0,0,0,1.33,0,0,1.33,0,0,24,5.33,8,0,0,0,0,0,5.33,0,0,5.33,0
1471,1,0,0,6,1.5,Education,MathLearning,Comment,0,41,3,1,50,98.01,99,3,0,100,66.67,66.67,33.33,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0
1471,1,0,0,6,2.5,Education,MathLearning,CommentThread,0,5,67,74.02,85.2,59.13,80.01,22.33,16.42,92.54,55.22,20.9,13.43,5.97,1.49,0,0,5.97,7.46,7.46,14.93,7.46,0,5.97,0,20.9,1.49,1.49,0,0,4.48,2.99,2.99,0,0,0,0,14.93,0,0,0,0,17.91,7.46,1.49,2.99,2.99,2.99,0,0,0,0,0,5.97,2.99,1.49,0,0,8.96,5.97,1.49,1.49,0,0,0,17.91,0,11.94,5.97,4.48,1.49,5.97,0,0,0,0,0,0,0,0,0,0,0,4.48,2.99,0,0,0,0,1.49,0,0,0,0,0,0
1471,1,0,0,5.5,1.5,Education,MathLearning,Comment,0,10,12,38.6,50,23.51,25.77,6,16.67,83.33,41.67,25,8.33,8.33,0,0,0,0,16.67,0,8.33,8.33,0,0,0,16.67,8.33,0,0,0,0,16.67,8.33,8.33,0,0,0,8.33,0,0,0,0,16.67,8.33,0,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,16.67,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0
1471,1,0,0,5,1.5,Education,MathLearning,Comment,0,49,7,68.29,50,89.63,99,3.5,28.57,85.71,42.86,14.29,14.29,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,28.57,14.29,0,0,0,0,28.57,28.57,0,0,0,0,14.29,0,0,0,0,28.57,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,14.29,0,0,0,0,0,0
1471,1,0,0,4.5,2,Education,MathLearning,CommentThread,1,12,83,76.48,88.57,13.77,96.07,13.83,31.33,95.18,44.58,14.46,9.64,1.2,0,0,4.82,3.61,4.82,4.82,12.05,6.02,1.2,6.02,0,24.1,4.82,0,0,1.2,2.41,7.23,6.02,1.2,0,0,0,16.87,0,0,4.82,0,30.12,14.46,8.43,3.61,2.41,3.61,3.61,2.41,1.2,0,0,0,0,0,0,0,14.46,1.2,3.61,9.64,1.2,0,9.64,3.61,2.41,3.61,1.2,1.2,1.2,8.43,0,0,0,0,0,0,0,0,0,0,0,10.84,7.23,3.61,0,0,0,0,0,0,0,0,0,1
1471,1,0,0,4.5,1.5,Education,MathLearning,Comment,0,136,4,99,50,1,99,4,50,50,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,1
1471,1,0,0,4.5,1.5,Education,MathLearning,Comment,0,97,20,25.89,15.86,15.86,99,10,30,95,55,30,15,15,0,0,0,0,15,0,15,0,5,10,0,20,5,5,5,0,0,15,15,0,0,0,0,5,0,0,0,0,10,0,5,0,5,0,0,5,5,0,0,0,0,0,0,0,10,0,5,5,0,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1
1471,1,0,0,4.5,1.5,Education,MathLearning,Comment,0,26,14,99,50,52.86,99,7,14.29,92.86,42.86,14.29,7.14,7.14,0,0,0,0,7.14,14.29,14.29,0,0,0,0,7.14,0,0,0,0,7.14,14.29,14.29,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,7.14,0,14.29,0,0,0,0,7.14,0,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,0,0
1471,1,0,0,4.5,1.5,Education,MathLearning,Comment,0,26,20,38.6,84.14,3.37,1,20,25,95,50,15,15,0,0,0,5,10,0,0,15,0,10,15,0,15,0,0,0,0,5,5,0,5,0,0,0,15,0,0,5,0,30,10,10,5,0,0,5,0,0,0,0,0,0,0,0,0,15,0,5,10,0,0,5,10,5,5,0,0,5,5,0,0,0,0,0,5,0,0,5,0,0,15,5,10,0,0,0,0,0,0,0,0,0,0
1471,1,0,0,4,1.5,Education,MathLearning,Comment,0,13,8,38.6,99,1,25.77,8,25,87.5,50,25,25,0,0,0,25,0,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1471,1,0,0,4,2,Education,MathLearning,CommentThread,1,43,38,28.39,21.49,1,74.74,9.5,5.26,76.32,52.63,15.79,10.53,7.89,0,0,2.63,0,5.26,5.26,7.89,15.79,2.63,7.89,0,21.05,5.26,5.26,0,21.05,2.63,2.63,2.63,0,0,0,0,2.63,0,0,0,2.63,5.26,0,0,2.63,0,0,2.63,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,2.63,10.53,7.89,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,15.79,7.89,2.63,0,0,0,2.63,0,0,0,0,2.63,0
1471,1,0,0,4,1.5,Education,MathLearning,Comment,1,83,16,85.32,1,99,25.77,16,12.5,93.75,62.5,12.5,12.5,12.5,0,0,0,0,0,6.25,25,6.25,0,12.5,6.25,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,12.5,6.25,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,12.5,0,0,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,18.75,6.25,0,0,0,6.25,0,0,0,0,0,1
1471,1,0,0,4.5,1.5,Education,MathLearning,Comment,0,70,2,1,50,1,99,2,0,100,100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,1,0,0,4,2,Education,MathLearning,CommentThread,0,28,68,95.58,44.16,98.31,25.77,11.33,35.29,85.29,38.24,4.41,2.94,1.47,0,0,0,1.47,1.47,7.35,13.24,4.41,1.47,5.88,1.47,8.82,8.82,5.88,0,5.88,7.35,5.88,2.94,2.94,0,0,0,10.29,0,0,0,0,20.59,10.29,2.94,1.47,2.94,0,8.82,0,0,0,0,0,0,0,0,0,13.24,4.41,2.94,2.94,1.47,2.94,1.47,5.88,0,14.71,0,11.76,2.94,7.35,0,0,0,0,0,0,0,0,0,0,0,22.06,11.76,4.41,1.47,0,0,0,0,0,0,2.94,1.47,0
1471,1,0,0,4.5,2,Education,MathLearning,Comment,0,44,28,48.63,92.33,30.01,87.2,14,10.71,85.71,42.86,10.71,7.14,0,7.14,0,0,0,3.57,7.14,3.57,7.14,14.29,0,0,7.14,3.57,0,0,7.14,3.57,3.57,3.57,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,14.29,0,17.86,0,0,17.86,25,0,0,0,0,0,3.57,0,0,0,3.57,0,10.71,7.14,3.57,0,0,0,0,0,0,0,0,0,1
1471,1,0,0,4.5,1.5,Education,MathLearning,Comment,0,60,2,1.92,50,1,99,2,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,0,0,0,50,0,0,0,0,0,0
1471,1,0,0,3.5,2.5,Education,MathLearning,Comment,0,25,17,93.26,88.03,1,25.77,8.5,11.76,82.35,58.82,11.76,11.76,5.88,5.88,0,0,0,0,11.76,17.65,11.76,5.88,0,0,17.65,0,0,0,0,5.88,11.76,5.88,5.88,0,5.88,0,11.76,0,0,0,0,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,11.76,0,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,0,5.88,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,1
1471,1,0,0,5,2.5,Education,MathLearning,Comment,0,21,21,79.28,68.29,68.01,99,10.5,33.33,90.48,38.1,9.52,9.52,4.76,0,0,0,4.76,0,0,14.29,4.76,0,9.52,0,14.29,9.52,4.76,0,4.76,4.76,9.52,9.52,0,0,0,0,9.52,0,0,0,0,19.05,14.29,0,0,14.29,0,0,4.76,0,0,4.76,4.76,4.76,0,0,0,4.76,0,0,0,4.76,0,0,14.29,0,4.76,0,4.76,0,9.52,4.76,0,0,0,0,0,0,0,0,0,0,19.05,9.52,9.52,0,0,0,0,0,0,0,0,0,0
1471,0,0,0,4,1.5,Education,MathLearning,Comment,0,15,5,1,2.31,99,25.77,5,20,100,80,40,20,20,0,0,0,0,20,0,0,20,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,1
